SHOT_MADE_FLAG,SHOT_ATTEMPTED_FLAG,SEASON,X_ID
512,1246,2021,203944
475,1019,2021,203952
18,38,2021,203953
666,1334,2021,203954
370,604,2021,203991
342,794,2021,203992
321,600,2021,203994
764,1311,2021,203999
352,767,2021,204001
6,20,2021,204020
14,45,2021,204025
6,26,2021,204038
115,285,2021,204060
100,208,2021,204456
0,2,2021,1626144
249,552,2021,1626145
36,95,2021,1626147
358,555,2021,1626149
122,269,2021,1626153
401,975,2021,1626156
642,1214,2021,1626157
198,300,2021,1626158
110,257,2021,1626159
16,35,2021,1626161
410,932,2021,1626162
36,66,2021,1626163
662,1421,2021,1626164
240,587,2021,1626166
200,393,2021,1626167
262,562,2021,1626168
117,251,2021,1626169
417,871,2021,1626171
208,364,2021,1626172
440,878,2021,1626174
518,1167,2021,1626179
279,605,2021,1626181
227,496,2021,1626192
170,327,2021,1626195
234,534,2021,1626196
129,247,2021,1626204
69,190,2021,1626208
203,444,2021,1626220
247,572,2021,1626224
42,70,2021,1626246
443,773,2021,1627734
332,850,2021,1627736
62,134,2021,1627737
44,102,2021,1627739
446,1098,2021,1627741
453,983,2021,1627742
175,266,2021,1627745
379,854,2021,1627747
573,1241,2021,1627749
410,663,2021,1627751
177,390,2021,1627752
25,66,2021,1627756
576,1217,2021,1627759
0,4,2021,1627760
124,221,2021,1627761
243,543,2021,1627763
3,8,2021,1627767
30,73,2021,1627774
246,563,2021,1627777
212,344,2021,1627780
1,4,2021,1627782
596,1207,2021,1627783
182,470,2021,1627788
74,186,2021,1627789
169,383,2021,1627814
7,20,2021,1627820
5,15,2021,1627822
44,106,2021,1627823
310,495,2021,1627826
326,692,2021,1627827
442,1097,2021,1627832
12,35,2021,1627846
6,12,2021,1627853
231,539,2021,1627854
80,198,2021,1627863
105,195,2021,1627884
2,6,2021,1627885
102,256,2021,1627936
85,176,2021,1628021
24,61,2021,1628035
2,7,2021,1628221
2,6,2021,1628238
83,175,2021,1628365
162,383,2021,1628366
120,300,2021,1628367
516,1092,2021,1628368
708,1564,2021,1628369
391,826,2021,1628370
79,189,2021,1628372
89,223,2021,1628373
313,703,2021,1628374
617,1376,2021,1628378
287,639,2021,1628379
76,155,2021,1628380
339,644,2021,1628381
5,15,2021,1628382
309,697,2021,1628384
369,545,2021,1628386
406,729,2021,1628389
11,15,2021,1628391
229,366,2021,1628392
72,123,2021,1628396
423,936,2021,1628398
30,99,2021,1628400
337,800,2021,1628401
194,483,2021,1628402
287,569,2021,1628404
36,99,2021,1628408
8,18,2021,1628411
227,526,2021,1628415
77,148,2021,1628418
10,15,2021,1628419
374,773,2021,1628420
2,4,2021,1628422
59,155,2021,1628425
23,41,2021,1628427
81,161,2021,1628432
13,27,2021,1628436
268,577,2021,1628449
151,291,2021,1628464
141,354,2021,1628467
200,441,2021,1628470
6,26,2021,1628476
0,6,2021,1628537
24,77,2021,1628539
3,4,2021,1628591
12,35,2021,1628778
255,569,2021,1628960
37,49,2021,1628962
225,446,2021,1628963
296,617,2021,1628964
136,263,2021,1628966
458,858,2021,1628969
596,1214,2021,1628970
256,506,2021,1628971
108,258,2021,1628972
506,1008,2021,1628973
98,253,2021,1628975
359,684,2021,1628976
261,526,2021,1628977
118,336,2021,1628978
36,55,2021,1628981
13,48,2021,1628982
477,1052,2021,1628983
296,815,2021,1628984
151,338,2021,1628988
345,760,2021,1628989
1,2,2021,1628990
430,1036,2021,1628991
17,39,2021,1628993
0,5,2021,1628994
31,85,2021,1628995
208,410,2021,1628997
204,423,2021,1628998
281,695,2021,1629001
203,449,2021,1629002
173,403,2021,1629003
91,234,2021,1629004
3,5,2021,1629005
42,104,2021,1629006
37,103,2021,1629008
261,343,2021,1629011
68,151,2021,1629012
191,485,2021,1629013
353,797,2021,1629014
450,1086,2021,1629018
212,361,2021,1629020
197,396,2021,1629021
311,764,2021,1629022
250,532,2021,1629023
146,317,2021,1629026
711,1544,2021,1629027
442,697,2021,1629028
641,1403,2021,1629029
14,39,2021,1629033
9,30,2021,1629035
131,252,2021,1629048
208,506,2021,1629052
113,267,2021,1629056
271,368,2021,1629057
187,381,2021,1629060
3,13,2021,1629067
23,38,2021,1629076
0,1,2021,1629083
70,171,2021,1629103
33,88,2021,1629109
101,204,2021,1629111
54,110,2021,1629117
290,726,2021,1629130
56,138,2021,1629139
0,5,2021,1629150
88,200,2021,1629162
64,154,2021,1629164
11,25,2021,1629168
24,81,2021,1629185
2,3,2021,1629203
214,513,2021,1629216
221,371,2021,1629234
115,235,2021,1629308
0,1,2021,1629309
16,46,2021,1629312
0,3,2021,1629597
211,466,2021,1629599
1,2,2021,1629600
25,47,2021,1629603
121,308,2021,1629604
5,12,2021,1629605
14,26,2021,1629607
1,2,2021,1629610
334,690,2021,1629611
40,79,2021,1629617
5,17,2021,1629619
28,93,2021,1629620
249,564,2021,1629622
26,61,2021,1629623
15,27,2021,1629626
487,1194,2021,1629628
165,408,2021,1629629
580,1177,2021,1629630
254,575,2021,1629631
279,644,2021,1629632
51,135,2021,1629633
288,447,2021,1629634
5,8,2021,1629635
542,1173,2021,1629636
245,398,2021,1629637
253,680,2021,1629638
501,1122,2021,1629639
471,1011,2021,1629640
83,191,2021,1629641
145,315,2021,1629642
216,575,2021,1629643
30,69,2021,1629644
335,808,2021,1629645
30,47,2021,1629646
274,649,2021,1629647
81,188,2021,1629649
64,108,2021,1629650
178,264,2021,1629651
293,726,2021,1629652
11,23,2021,1629653
285,411,2021,1629655
95,235,2021,1629656
26,65,2021,1629657
44,90,2021,1629658
224,538,2021,1629659
124,328,2021,1629660
279,607,2021,1629661
15,47,2021,1629663
123,254,2021,1629667
196,413,2021,1629669
186,462,2021,1629670
2,9,2021,1629671
114,235,2021,1629672
474,1058,2021,1629673
17,38,2021,1629674
233,476,2021,1629675
166,323,2021,1629676
54,129,2021,1629678
150,300,2021,1629680
43,127,2021,1629681
4,14,2021,1629682
12,21,2021,1629683
205,432,2021,1629684
37,98,2021,1629685
1,10,2021,1629686
12,33,2021,1629712
98,289,2021,1629717
10,39,2021,1629718
21,31,2021,1629719
135,262,2021,1629723
184,461,2021,1629726
6,9,2021,1629730
99,217,2021,1629731
8,15,2021,1629735
55,134,2021,1629744
176,325,2021,1629750
2,6,2021,1629751
2,3,2021,1629752
18,38,2021,1629755
0,1,2021,1629760
1,4,2021,1629783
34,111,2021,1629833
0,3,2021,1629873
25,51,2021,1629875
1,1,2021,1629958
15,44,2021,1629962
549,1245,2021,1630162
538,1254,2021,1630163
176,459,2021,1630165
250,579,2021,1630166
251,473,2021,1630167
156,226,2021,1630168
430,909,2021,1630169
326,764,2021,1630170
207,431,2021,1630171
54,102,2021,1630172
265,603,2021,1630173
72,182,2021,1630174
357,912,2021,1630175
7,13,2021,1630176
119,317,2021,1630177
483,995,2021,1630178
1,1,2021,1630179
450,1136,2021,1630180
175,457,2021,1630181
130,256,2021,1630182
255,554,2021,1630183
59,146,2021,1630184
24,58,2021,1630186
3,6,2021,1630187
176,350,2021,1630188
47,144,2021,1630190
250,490,2021,1630191
96,186,2021,1630192
284,724,2021,1630193
54,96,2021,1630194
17,54,2021,1630195
186,456,2021,1630197
62,177,2021,1630198
19,46,2021,1630199
166,339,2021,1630200
72,183,2021,1630201
160,373,2021,1630202
156,319,2021,1630205
18,46,2021,1630206
0,1,2021,1630207
60,90,2021,1630208
130,247,2021,1630209
39,101,2021,1630210
98,216,2021,1630214
61,151,2021,1630215
4,11,2021,1630216
508,1101,2021,1630217
2,16,2021,1630218
32,64,2021,1630219
7,15,2021,1630222
406,954,2021,1630224
7,26,2021,1630225
27,67,2021,1630227
236,460,2021,1630228
109,269,2021,1630230
279,523,2021,1630231
45,88,2021,1630233
76,155,2021,1630235
0,2,2021,1630237
8,19,2021,1630238
69,177,2021,1630240
8,24,2021,1630241
15,33,2021,1630243
278,535,2021,1630245
68,167,2021,1630249
4,15,2021,1630250
363,729,2021,1630256
0,1,2021,1630257
62,109,2021,1630264
107,296,2021,1630267
2,10,2021,1630270
8,18,2021,1630271
9,22,2021,1630273
19,52,2021,1630285
3,6,2021,1630286
8,26,2021,1630288
33,72,2021,1630296
1,4,2021,1630306
105,282,2021,1630314
71,175,2021,1630322
1,5,2021,1630346
8,14,2021,1630466
0,1,2021,1630525
134,324,2021,1630526
125,325,2021,1630527
224,500,2021,1630528
274,576,2021,1630529
109,277,2021,1630530
1,1,2021,1630531
456,975,2021,1630532
191,424,2021,1630533
81,190,2021,1630535
3,14,2021,1630536
268,621,2021,1630537
230,571,2021,1630538
9,14,2021,1630539
32,108,2021,1630540
80,183,2021,1630541
116,206,2021,1630543
231,588,2021,1630544
49,141,2021,1630547
86,149,2021,1630549
24,55,2021,1630550
31,67,2021,1630551
22,41,2021,1630552
96,272,2021,1630553
1,6,2021,1630555
110,267,2021,1630556
234,514,2021,1630557
352,843,2021,1630558
146,318,2021,1630559
218,503,2021,1630560
39,108,2021,1630561
101,270,2021,1630563
1,5,2021,1630565
459,932,2021,1630567
66,147,2021,1630568
142,267,2021,1630570
57,115,2021,1630572
23,50,2021,1630573
249,525,2021,1630578
39,54,2021,1630579
20,56,2021,1630580
281,670,2021,1630581
5,16,2021,1630582
53,132,2021,1630583
5,21,2021,1630585
19,44,2021,1630586
41,90,2021,1630587
1,4,2021,1630589
198,548,2021,1630591
2,3,2021,1630593
429,1031,2021,1630595
422,830,2021,1630596
156,337,2021,1630598
10,32,2021,1630602
0,2,2021,1630605
19,60,2021,1630606
6,18,2021,1630612
173,427,2021,1630613
0,2,2021,1630624
83,202,2021,1630625
131,294,2021,1630631
1,9,2021,1630637
0,4,2021,1630640
0,3,2021,1630643
3,6,2021,1630644
2,5,2021,1630647
1,11,2021,1630648
135,220,2021,1630678
31,67,2021,1630686
41,104,2021,1630688
18,50,2021,1630691
0,3,2021,1630692
5,11,2021,1630695
15,46,2021,1630698
6,20,2021,1630758
5,14,2021,1630787
24,52,2021,1630792
58,101,2021,1630846
5,19,2021,1630994
3401,7241,2021,1610612737
3341,7167,2021,1610612738
3255,6940,2021,1610612739
3294,7212,2021,1610612740
3422,7127,2021,1610612741
3222,6982,2021,1610612742
3416,7079,2021,1610612743
3323,7087,2021,1610612744
3229,7083,2021,1610612745
3285,7170,2021,1610612746
3415,7279,2021,1610612747
3246,6954,2021,1610612748
3429,7331,2021,1610612749
3411,7458,2021,1610612750
3442,7251,2021,1610612751
3088,7069,2021,1610612752
3139,7240,2021,1610612753
3398,7338,2021,1610612754
3230,6932,2021,1610612755
3581,7389,2021,1610612756
3161,7144,2021,1610612757
3321,7223,2021,1610612758
3546,7601,2021,1610612759
3141,7310,2021,1610612760
3332,7489,2021,1610612761
3327,7067,2021,1610612762
3571,7739,2021,1610612763
3327,7056,2021,1610612764
3129,7267,2021,1610612765
3508,7497,2021,1610612766
609,1219,2022,2544
10,29,2022,2617
7,15,2022,2738
294,668,2022,101108
109,288,2022,200752
196,485,2022,200768
96,225,2022,200782
483,862,2022,201142
228,479,2022,201143
261,610,2022,201144
160,328,2022,201145
108,198,2022,201152
61,159,2022,201565
432,991,2022,201566
165,424,2022,201567
291,653,2022,201569
477,899,2022,201572
48,75,2022,201577
80,125,2022,201580
26,54,2022,201586
160,381,2022,201587
78,166,2022,201588
88,115,2022,201599
141,335,2022,201609
63,130,2022,201933
371,842,2022,201935
61,178,2022,201937
559,1133,2022,201939
657,1303,2022,201942
22,49,2022,201949
490,1023,2022,201950
65,125,2022,201959
144,360,2022,201976
22,49,2022,201980
86,209,2022,201988
18,45,2022,202066
58,160,2022,202083
138,339,2022,202322
276,581,2022,202330
459,1004,2022,202331
52,131,2022,202397
594,1203,2022,202681
446,816,2022,202685
119,206,2022,202687
24,57,2022,202689
546,1252,2022,202691
200,459,2022,202692
47,115,2022,202693
274,643,2022,202694
446,871,2022,202695
597,1148,2022,202696
423,845,2022,202699
263,640,2022,202704
150,351,2022,202709
479,888,2022,202710
430,882,2022,202711
69,160,2022,202722
542,962,2022,203076
444,878,2022,203078
556,1202,2022,203081
200,465,2022,203082
166,274,2022,203083
374,791,2022,203084
91,209,2022,203085
14,29,2022,203086
56,166,2022,203095
45,94,2022,203109
250,474,2022,203110
177,406,2022,203114
138,364,2022,203115
77,204,2022,203200
136,252,2022,203210
13,36,2022,203457
16,30,2022,203458
587,1344,2022,203468
37,59,2022,203469
270,650,2022,203471
77,151,2022,203473
45,117,2022,203476
278,557,2022,203482
292,632,2022,203484
329,484,2022,203486
6,14,2022,203487
131,292,2022,203488
15,30,2022,203490
192,470,2022,203493
102,229,2022,203496
360,546,2022,203497
157,263,2022,203500
340,847,2022,203501
160,403,2022,203506
707,1278,2022,203507
17,50,2022,203521
57,110,2022,203526
208,449,2022,203552
62,152,2022,203585
20,46,2022,203648
673,1388,2022,203897
458,1031,2022,203903
138,307,2022,203914
460,1050,2022,203915
19,32,2022,203920
434,913,2022,203924
201,440,2022,203925
239,523,2022,203926
429,761,2022,203932
132,270,2022,203933
250,602,2022,203935
252,495,2022,203937
197,269,2022,203939
11,24,2022,203943
658,1432,2022,203944
250,529,2022,203952
728,1328,2022,203954
127,277,2022,203967
350,536,2022,203991
273,611,2022,203992
262,505,2022,203994
646,1022,2022,203999
507,1018,2022,204001
108,248,2022,204060
283,521,2022,204456
311,710,2022,1626145
125,209,2022,1626149
138,291,2022,1626153
445,948,2022,1626156
212,428,2022,1626157
55,89,2022,1626158
81,198,2022,1626159
353,819,2022,1626162
31,63,2022,1626163
527,1067,2022,1626164
188,453,2022,1626166
402,733,2022,1626167
187,408,2022,1626168
65,122,2022,1626169
398,803,2022,1626171
242,384,2022,1626172
396,769,2022,1626174
493,1188,2022,1626179
340,710,2022,1626181
165,421,2022,1626192
89,169,2022,1626195
239,554,2022,1626196
186,305,2022,1626204
229,593,2022,1626220
239,530,2022,1626224
41,60,2022,1626246
133,235,2022,1627732
577,938,2022,1627734
370,937,2022,1627736
116,216,2022,1627739
475,1038,2022,1627741
404,835,2022,1627742
55,86,2022,1627745
320,742,2022,1627747
612,1319,2022,1627749
473,1041,2022,1627750
389,618,2022,1627751
177,379,2022,1627752
679,1383,2022,1627759
354,732,2022,1627763
222,502,2022,1627777
41,69,2022,1627780
630,1313,2022,1627783
48,111,2022,1627788
200,452,2022,1627814
48,114,2022,1627823
326,514,2022,1627826
196,501,2022,1627827
437,1112,2022,1627832
9,37,2022,1627853
30,83,2022,1627854
93,197,2022,1627863
115,230,2022,1627884
15,36,2022,1627885
130,286,2022,1627936
8,21,2022,1628221
349,679,2022,1628365
682,1331,2022,1628368
727,1559,2022,1628369
357,796,2022,1628370
22,53,2022,1628371
186,452,2022,1628372
48,132,2022,1628373
571,1144,2022,1628374
679,1402,2022,1628378
188,382,2022,1628379
284,548,2022,1628380
359,707,2022,1628381
7,27,2022,1628382
421,885,2022,1628384
403,626,2022,1628386
602,1114,2022,1628389
175,327,2022,1628392
6,12,2022,1628396
512,1142,2022,1628398
350,758,2022,1628401
0,3,2022,1628402
275,520,2022,1628404
10,33,2022,1628408
124,269,2022,1628410
392,991,2022,1628415
4,5,2022,1628416
230,369,2022,1628418
247,515,2022,1628420
1,6,2022,1628424
0,4,2022,1628425
108,227,2022,1628427
28,84,2022,1628432
3,5,2022,1628435
113,170,2022,1628436
261,529,2022,1628449
21,44,2022,1628464
77,169,2022,1628467
228,500,2022,1628470
245,557,2022,1628960
59,72,2022,1628962
202,382,2022,1628963
117,241,2022,1628964
236,465,2022,1628966
593,1267,2022,1628969
358,741,2022,1628971
200,465,2022,1628972
587,1195,2022,1628973
239,565,2022,1628975
322,613,2022,1628976
215,375,2022,1628977
235,540,2022,1628978
59,112,2022,1628981
704,1381,2022,1628983
161,431,2022,1628984
92,220,2022,1628988
420,866,2022,1628989
416,822,2022,1628991
3,6,2022,1628993
152,332,2022,1628995
254,548,2022,1628997
14,36,2022,1628998
277,651,2022,1629001
129,219,2022,1629002
241,503,2022,1629003
77,173,2022,1629004
162,414,2022,1629006
398,817,2022,1629008
188,280,2022,1629011
237,468,2022,1629012
113,300,2022,1629013
467,1045,2022,1629014
405,935,2022,1629018
247,451,2022,1629020
198,396,2022,1629021
236,527,2022,1629022
434,978,2022,1629023
179,346,2022,1629026
597,1390,2022,1629027
522,887,2022,1629028
719,1449,2022,1629029
31,87,2022,1629033
69,125,2022,1629048
123,319,2022,1629052
154,364,2022,1629056
127,170,2022,1629057
284,584,2022,1629060
178,337,2022,1629111
155,260,2022,1629117
0,2,2022,1629126
88,237,2022,1629130
191,450,2022,1629134
114,232,2022,1629139
61,145,2022,1629162
228,567,2022,1629216
214,334,2022,1629234
64,143,2022,1629308
93,216,2022,1629312
56,145,2022,1629599
24,50,2022,1629603
272,524,2022,1629611
284,644,2022,1629614
324,790,2022,1629622
18,37,2022,1629623
261,478,2022,1629626
285,469,2022,1629627
510,1176,2022,1629628
139,312,2022,1629629
566,1214,2022,1629630
379,822,2022,1629631
263,594,2022,1629632
17,43,2022,1629633
229,349,2022,1629634
522,1129,2022,1629636
86,156,2022,1629637
131,295,2022,1629638
487,1109,2022,1629639
503,1113,2022,1629640
121,259,2022,1629641
134,303,2022,1629642
43,122,2022,1629643
16,38,2022,1629644
391,884,2022,1629645
87,135,2022,1629646
83,183,2022,1629647
61,96,2022,1629650
414,587,2022,1629651
339,873,2022,1629652
1,10,2022,1629653
289,395,2022,1629655
282,602,2022,1629656
257,613,2022,1629659
118,242,2022,1629660
223,474,2022,1629661
2,7,2022,1629662
8,13,2022,1629663
281,617,2022,1629667
280,625,2022,1629669
194,445,2022,1629670
550,1278,2022,1629673
6,9,2022,1629674
310,577,2022,1629675
67,155,2022,1629676
26,57,2022,1629677
55,122,2022,1629678
110,253,2022,1629680
216,476,2022,1629684
2,3,2022,1629685
8,14,2022,1629714
138,320,2022,1629723
73,201,2022,1629726
73,177,2022,1629731
1,1,2022,1629735
61,108,2022,1629750
3,9,2022,1629875
707,1541,2022,1630162
296,721,2022,1630163
189,339,2022,1630164
307,815,2022,1630165
253,579,2022,1630166
187,419,2022,1630167
317,497,2022,1630168
412,841,2022,1630169
261,595,2022,1630170
175,354,2022,1630171
314,677,2022,1630172
196,404,2022,1630173
252,590,2022,1630174
277,610,2022,1630175
2,8,2022,1630176
102,254,2022,1630177
439,913,2022,1630178
353,836,2022,1630180
102,237,2022,1630181
205,382,2022,1630182
370,716,2022,1630183
40,88,2022,1630184
242,508,2022,1630188
195,441,2022,1630191
110,196,2022,1630192
419,936,2022,1630193
124,209,2022,1630194
3,20,2022,1630195
108,249,2022,1630197
224,508,2022,1630198
341,743,2022,1630200
87,242,2022,1630201
101,245,2022,1630202
129,288,2022,1630205
5,7,2022,1630206
197,313,2022,1630208
16,27,2022,1630209
188,306,2022,1630214
15,32,2022,1630215
450,939,2022,1630217
34,68,2022,1630219
566,1358,2022,1630224
3,18,2022,1630225
81,237,2022,1630227
261,497,2022,1630228
247,571,2022,1630230
410,720,2022,1630231
46,81,2022,1630233
25,60,2022,1630235
148,314,2022,1630237
49,121,2022,1630240
9,22,2022,1630241
7,29,2022,1630243
281,570,2022,1630245
15,37,2022,1630249
2,7,2022,1630250
110,229,2022,1630256
71,132,2022,1630264
3,13,2022,1630267
5,10,2022,1630270
47,107,2022,1630284
25,57,2022,1630288
1,1,2022,1630296
70,178,2022,1630322
40,108,2022,1630346
110,248,2022,1630526
51,122,2022,1630527
153,329,2022,1630528
235,501,2022,1630529
387,800,2022,1630530
17,35,2022,1630531
542,1118,2022,1630532
84,196,2022,1630533
165,386,2022,1630534
11,28,2022,1630535
123,333,2022,1630537
228,571,2022,1630538
67,120,2022,1630539
77,215,2022,1630540
108,227,2022,1630541
179,318,2022,1630543
197,501,2022,1630544
69,193,2022,1630547
35,104,2022,1630548
93,171,2022,1630549
95,238,2022,1630550
5,15,2022,1630551
158,322,2022,1630552
67,178,2022,1630553
18,41,2022,1630554
36,93,2022,1630556
291,585,2022,1630557
181,399,2022,1630558
259,490,2022,1630559
201,456,2022,1630560
36,78,2022,1630561
9,26,2022,1630563
6,12,2022,1630564
463,1016,2022,1630567
63,116,2022,1630568
181,323,2022,1630570
97,230,2022,1630572
180,396,2022,1630573
59,130,2022,1630577
442,799,2022,1630578
83,107,2022,1630579
3,14,2022,1630580
539,1118,2022,1630581
247,525,2022,1630583
86,177,2022,1630586
120,288,2022,1630587
4,12,2022,1630590
186,444,2022,1630591
46,98,2022,1630593
93,224,2022,1630595
525,947,2022,1630596
186,363,2022,1630598
12,28,2022,1630600
94,256,2022,1630613
5,12,2022,1630620
55,130,2022,1630625
201,489,2022,1630631
6,15,2022,1630637
22,44,2022,1630639
15,25,2022,1630643
9,20,2022,1630644
101,228,2022,1630647
1,2,2022,1630648
0,1,2022,1630649
39,75,2022,1630678
84,227,2022,1630688
158,353,2022,1630692
10,15,2022,1630695
18,45,2022,1630696
96,243,2022,1630699
87,208,2022,1630700
146,333,2022,1630702
2,4,2022,1630792
15,30,2022,1630846
409,983,2022,1631093
479,1122,2022,1631094
364,892,2022,1631095
413,951,2022,1631097
66,171,2022,1631098
354,782,2022,1631099
248,533,2022,1631100
306,648,2022,1631101
58,160,2022,1631102
269,611,2022,1631103
69,215,2022,1631104
258,398,2022,1631105
296,660,2022,1631106
28,69,2022,1631107
44,106,2022,1631108
160,251,2022,1631109
250,552,2022,1631110
18,43,2022,1631111
4,7,2022,1631112
35,83,2022,1631113
414,794,2022,1631114
47,89,2022,1631115
43,109,2022,1631116
298,414,2022,1631117
102,234,2022,1631119
8,19,2022,1631120
80,202,2022,1631121
6,14,2022,1631123
143,289,2022,1631128
72,150,2022,1631132
83,198,2022,1631133
7,20,2022,1631157
9,28,2022,1631160
7,16,2022,1631165
18,36,2022,1631169
76,181,2022,1631172
17,44,2022,1631197
8,16,2022,1631199
5,27,2022,1631205
32,72,2022,1631207
1,4,2022,1631211
29,59,2022,1631212
9,23,2022,1631213
66,182,2022,1631216
24,47,2022,1631217
17,53,2022,1631219
2,5,2022,1631220
37,95,2022,1631222
180,420,2022,1631223
46,86,2022,1631230
19,42,2022,1631245
12,40,2022,1631246
49,93,2022,1631254
53,125,2022,1631260
37,66,2022,1631288
8,19,2022,1631298
7,23,2022,1631303
3,9,2022,1631306
2,9,2022,1631309
2,5,2022,1631311
1,2,2022,1631320
115,312,2022,1631323
1,3,2022,1631367
24,39,2022,1631466
2,5,2022,1631495
17,28,2022,1641645
3658,7574,2022,1610612737
3460,7278,2022,1610612738
3408,6984,2022,1610612739
3447,7180,2022,1610612740
3488,7116,2022,1610612741
3283,6909,2022,1610612742
3574,7088,2022,1610612743
3538,7393,2022,1610612744
3329,7286,2022,1610612745
3370,7060,2022,1610612746
3516,7298,2022,1610612747
3215,6991,2022,1610612748
3504,7411,2022,1610612749
3515,7167,2022,1610612750
3399,6978,2022,1610612751
3444,7328,2022,1610612752
3323,7074,2022,1610612753
3444,7345,2022,1610612754
3347,6870,2022,1610612755
3453,7388,2022,1610612756
3317,7001,2022,1610612757
3573,7232,2022,1610612758
3533,7593,2022,1610612759
3533,7590,2022,1610612760
3434,7489,2022,1610612761
3485,7365,2022,1610612762
3585,7551,2022,1610612763
3456,7126,2022,1610612764
3244,7140,2022,1610612765
3385,7413,2022,1610612766
685,1269,2023,2544
206,467,2023,101108
163,377,2023,200768
18,50,2023,200782
751,1436,2023,201142
214,419,2023,201143
294,644,2023,201144
167,366,2023,201145
65,108,2023,201152
76,165,2023,201565
301,663,2023,201566
158,359,2023,201567
83,190,2023,201568
274,618,2023,201569
366,755,2023,201572
7,19,2023,201577
79,132,2023,201580
116,256,2023,201587
58,93,2023,201599
352,822,2023,201935
650,1445,2023,201939
650,1355,2023,201942
3,10,2023,201949
331,689,2023,201950
15,37,2023,201959
158,379,2023,201976
0,2,2023,201980
46,131,2023,201988
29,78,2023,202066
34,97,2023,202083
187,403,2023,202330
582,1236,2023,202331
66,158,2023,202397
562,1131,2023,202681
73,119,2023,202684
402,719,2023,202685
74,131,2023,202687
490,1133,2023,202691
210,569,2023,202692
23,68,2023,202693
116,264,2023,202694
610,1162,2023,202695
586,1211,2023,202696
463,951,2023,202699
326,756,2023,202704
23,64,2023,202709
396,793,2023,202710
309,681,2023,202711
92,234,2023,202722
3,10,2023,202738
713,1283,2023,203076
377,735,2023,203078
541,1277,2023,203081
267,480,2023,203083
347,732,2023,203084
79,221,2023,203095
114,270,2023,203109
185,372,2023,203110
317,643,2023,203114
88,194,2023,203200
50,81,2023,203458
484,1055,2023,203468
26,62,2023,203469
403,927,2023,203471
276,497,2023,203482
270,587,2023,203484
87,153,2023,203486
56,156,2023,203488
14,33,2023,203490
34,82,2023,203493
43,98,2023,203496
406,614,2023,203497
392,976,2023,203501
837,1369,2023,203507
80,204,2023,203552
16,30,2023,203648
170,376,2023,203897
337,816,2023,203903
131,297,2023,203914
251,640,2023,203915
383,850,2023,203924
14,39,2023,203925
123,284,2023,203926
398,716,2023,203932
18,41,2023,203933
102,237,2023,203935
199,433,2023,203937
72,106,2023,203939
395,836,2023,203944
353,780,2023,203952
450,851,2023,203954
161,302,2023,203957
181,388,2023,203967
353,618,2023,203991
471,1100,2023,203992
320,627,2023,203994
159,370,2023,203995
822,1411,2023,203999
388,752,2023,204001
99,227,2023,204060
330,593,2023,204456
326,666,2023,1626145
74,188,2023,1626153
492,1080,2023,1626156
479,951,2023,1626157
82,147,2023,1626158
387,878,2023,1626162
642,1305,2023,1626164
208,481,2023,1626166
476,909,2023,1626167
143,321,2023,1626168
466,918,2023,1626171
139,233,2023,1626172
123,264,2023,1626174
442,998,2023,1626179
373,768,2023,1626181
151,347,2023,1626192
154,347,2023,1626196
138,241,2023,1626204
214,539,2023,1626220
184,384,2023,1626224
18,34,2023,1626246
43,74,2023,1627732
634,1068,2023,1627734
320,722,2023,1627736
147,313,2023,1627739
371,850,2023,1627741
500,1017,2023,1627742
43,72,2023,1627745
345,820,2023,1627747
672,1463,2023,1627749
474,986,2023,1627750
248,378,2023,1627751
253,572,2023,1627752
627,1256,2023,1627759
218,496,2023,1627763
284,632,2023,1627777
103,183,2023,1627780
681,1271,2023,1627783
30,76,2023,1627788
337,519,2023,1627826
215,511,2023,1627827
423,1018,2023,1627832
0,6,2023,1627853
47,105,2023,1627863
239,495,2023,1627884
1,2,2023,1627885
253,541,2023,1627936
154,326,2023,1628365
720,1549,2023,1628368
672,1426,2023,1628369
396,893,2023,1628370
146,286,2023,1628371
147,338,2023,1628372
1,9,2023,1628373
427,890,2023,1628374
503,1089,2023,1628378
141,315,2023,1628379
298,616,2023,1628380
397,746,2023,1628381
282,577,2023,1628384
23,50,2023,1628385
519,819,2023,1628386
530,1017,2023,1628389
4,6,2023,1628391
235,365,2023,1628392
608,1313,2023,1628398
387,839,2023,1628401
295,679,2023,1628404
329,768,2023,1628415
86,149,2023,1628418
62,153,2023,1628420
9,21,2023,1628424
84,191,2023,1628426
142,203,2023,1628436
110,217,2023,1628449
156,293,2023,1628464
63,146,2023,1628467
108,251,2023,1628470
340,682,2023,1628960
16,23,2023,1628962
239,408,2023,1628963
97,198,2023,1628964
72,166,2023,1628966
564,1294,2023,1628969
559,1210,2023,1628970
278,582,2023,1628971
84,226,2023,1628972
790,1648,2023,1628973
138,365,2023,1628975
223,425,2023,1628976
1,2,2023,1628977
445,1004,2023,1628978
109,187,2023,1628981
796,1487,2023,1628983
38,108,2023,1628984
186,417,2023,1628988
248,560,2023,1628989
516,1161,2023,1628991
86,186,2023,1628995
241,559,2023,1628997
82,215,2023,1628998
139,360,2023,1629001
123,244,2023,1629002
79,195,2023,1629003
57,137,2023,1629004
86,206,2023,1629006
40,104,2023,1629007
522,1079,2023,1629008
11,33,2023,1629010
73,127,2023,1629011
506,1038,2023,1629012
118,274,2023,1629013
360,837,2023,1629014
