CONTESTED_SHOTS_3PT,PLAYER_NAME,SEASON,TEAM_NAME
105,Alex Caruso,2021,
47,Alex Len,2021,
15,Alfonzo McKinnie,2021,
18,Alize Johnson,2021,
146,Alperen Sengun,2021,
79,Amir Coffey,2021,
100,Andre Drummond,2021,
37,Andre Iguodala,2021,
314,Andrew Wiggins,2021,
141,Anfernee Simons,2021,
159,Anthony Davis,2021,
183,Anthony Edwards,2021,
49,Anthony Gill,2021,
0,Anthony Lamb,2021,
66,Armoni Brooks,2021,
1,Arnoldas Kulboka,2021,
153,Austin Reaves,2021,
81,Austin Rivers,2021,
91,Avery Bradley,2021,
129,Ayo Dosunmu,2021,
1,BJ Johnson,2021,
163,Bam Adebayo,2021,
102,Ben McLemore,2021,
32,Bismack Biyombo,2021,
100,Blake Griffin,2021,
7,Boban Marjanović,2021,
260,Bobby Portis,2021,
204,Bogdan Bogdanović,2021,
162,Bojan Bogdanović,2021,
16,Bol Bol,2021,
127,Bones Hyland,2021,
26,Brad Wanamaker,2021,
93,Bradley Beal,2021,
70,Brandon Boston,2021,
126,Brandon Clarke,2021,
31,Brandon Goodwin,2021,
168,Brandon Ingram,2021,
7,Brandon Knight,2021,
85,Brandon Williams,2021,
21,Braxton Key,2021,
4,Brodric Thomas,2021,
30,Brook Lopez,2021,
168,Bruce Brown,2021,
16,Bruno Fernando,2021,
56,Bryn Forbes,2021,
191,Buddy Hield,2021,
105,CJ Elleby,2021,
218,CJ McCollum,2021,
0,CJ Miles,2021,
188,Cade Cunningham,2021,
172,Caleb Martin,2021,
117,Cam Reddish,2021,
103,Cam Thomas,2021,
144,Cameron Johnson,2021,
3,Cameron McGriff,2021,
2,Cameron Oliver,2021,
105,Cameron Payne,2021,
162,Caris LeVert,2021,
1,Carlik Jones,2021,
164,Carmelo Anthony,2021,
7,Carsen Edwards,2021,
12,Cassius Stanley,2021,
0,Cassius Winston,2021,
0,Cat Barber,2021,
98,Cedi Osman,2021,
1,Chandler Hutchison,2021,
8,Charles Bassey,2021,
12,Charlie Brown Jr.,2021,
6,Chaundee Brown Jr.,2021,
0,Cheick Diallo,2021,
157,Chimezie Metu,2021,
152,Chris Boucher,2021,
31,Chris Chiozza,2021,
152,Chris Duarte,2021,
112,Chris Paul,2021,
1,Chris Silva,2021,
272,Christian Wood,2021,
177,Chuma Okeke,2021,
145,Clint Capela,2021,
152,Coby White,2021,
154,Cody Martin,2021,
19,Cody Zeller,2021,
155,Cole Anthony,2021,
16,Collin Sexton,2021,
116,Corey Kispert,2021,
122,Cory Joseph,2021,
1,Craig Sword,2021,
168,D'Angelo Russell,2021,
44,D.J. Augustin,2021,
6,D.J. Wilson,2021,
0,DaQuan Jeffries,2021,
13,Daishen Nix,2021,
1,Dakota Mathias,2021,
74,Dalano Banton,2021,
126,Damian Jones,2021,
64,Damian Lillard,2021,
139,Damion Lee,2021,
1,Damyean Dotson,2021,
119,Daniel Gafford,2021,
2,Daniel Oturu,2021,
123,Daniel Theis,2021,
126,Danilo Gallinari,2021,
134,Danny Green,2021,
59,Danuel House Jr.,2021,
291,Darius Bazley,2021,
144,Darius Garland,2021,
6,Darren Collison,2021,
30,David Duke Jr.,2021,
0,David Johnson,2021,
32,David Nwaba,2021,
197,Davion Mitchell,2021,
37,Davis Bertans,2021,
56,Davon Reed,2021,
38,Day'Ron Sharpe,2021,
170,De'Aaron Fox,2021,
163,De'Andre Hunter,2021,
122,De'Anthony Melton,2021,
44,DeAndre Jordan,2021,
42,DeAndre' Bembry,2021,
0,DeJon Jarreau,2021,
121,DeMar DeRozan,2021,
73,DeMarcus Cousins,2021,
76,Dean Wade,2021,
157,Deandre Ayton,2021,
2,Deividas Sirvydis,2021,
180,Dejounte Murray,2021,
93,Delon Wright,2021,
186,Deni Avdija,2021,
102,Dennis Schröder,2021,
64,Dennis Smith Jr.,2021,
19,Denzel Valentine,2021,
55,Derrick Favors,2021,
81,Derrick Jones Jr.,2021,
50,Derrick Rose,2021,
8,Derrick Walton Jr.,2021,
191,Derrick White,2021,
212,Desmond Bane,2021,
188,Devin Booker,2021,
14,Devin Cannady,2021,
124,Devin Vassell,2021,
2,Devon Dotson,2021,
12,Devontae Cacok,2021,
169,Devonte' Graham,2021,
82,Dewayne Dedmon,2021,
17,Didi Louzada,2021,
89,Dillon Brooks,2021,
145,Domantas Sabonis,2021,
156,Donovan Mitchell,2021,
100,Donte DiVincenzo,2021,
222,Dorian Finney-Smith,2021,
89,Doug McDermott,2021,
157,Draymond Green,2021,
115,Drew Eubanks,2021,
99,Duane Washington Jr.,2021,
188,Duncan Robinson,2021,
56,Dwight Howard,2021,
149,Dwight Powell,2021,
45,Dylan Windler,2021,
12,Ed Davis,2021,
59,Elfrid Payton,2021,
43,Elijah Hughes,2021,
0,Emanuel Terry,2021,
1,Emmanuel Mudiay,2021,
29,Enes Freedom,2021,
105,Eric Bledsoe,2021,
63,Eric Gordon,2021,
67,Eric Paschall,2021,
1,Eugene Omoruyi,2021,
159,Evan Fournier,2021,
252,Evan Mobley,2021,
72,Facundo Campazzo,2021,
1,Feron Hunt,2021,
75,Frank Jackson,2021,
5,Frank Kaminsky,2021,
63,Frank Ntilikina,2021,
211,Franz Wagner,2021,
194,Fred VanVleet,2021,
20,Freddie Gillespie,2021,
86,Furkan Korkmaz,2021,
185,Gabe Vincent,2021,
0,Gabe York,2021,
11,Gabriel Deck,2021,
2,Gabriel Lundberg,2021,
101,Garrett Temple,2021,
108,Garrison Mathews,2021,
32,Gary Clark,2021,
112,Gary Harris,2021,
107,Gary Payton II,2021,
122,Gary Trent Jr.,2021,
130,George Hill,2021,
0,George King,2021,
151,Georges Niang,2021,
20,Georgios Kalaitzakis,2021,
230,Giannis Antetokounmpo,2021,
63,Goga Bitadze,2021,
20,Goran Dragic,2021,
108,Gordon Hayward,2021,
35,Gorgui Dieng,2021,
202,Grant Williams,2021,
209,Grayson Allen,2021,
101,Greg Brown III,2021,
22,Greg Monroe,2021,
84,Hamidou Diallo,2021,
211,Harrison Barnes,2021,
89,Hassan Whiteside,2021,
16,Hassani Gravett,2021,
15,Haywood Highsmith,2021,
275,Herbert Jones,2021,
44,Ignas Brazdeikis,2021,
193,Immanuel Quickley,2021,
12,Isaac Bonga,2021,
111,Isaac Okoro,2021,
129,Isaiah Hartenstein,2021,
51,Isaiah Jackson,2021,
46,Isaiah Joe,2021,
39,Isaiah Livers,2021,
85,Isaiah Roby,2021,
215,Isaiah Stewart,2021,
21,Isaiah Thomas,2021,
6,Isaiah Todd,2021,
63,Ish Smith,2021,
36,Ish Wainright,2021,
187,Ivica Zubac,2021,
45,JT Thor,2021,
109,Ja Morant,2021,
102,JaMychal Green,2021,
0,JaQuori McLaughlin,2021,
96,JaVale McGee,2021,
11,Jabari Parker,2021,
212,Jaden McDaniels,2021,
0,Jaden Springer,2021,
196,Jae Crowder,2021,
184,Jae'Sean Tate,2021,
10,Jahmi'us Ramsey,2021,
0,Jaime Echenique,2021,
24,Jake Layman,2021,
181,Jakob Poeltl,2021,
190,Jalen Brunson,2021,
148,Jalen Green,2021,
12,Jalen Johnson,2021,
132,Jalen McDaniels,2021,
101,Jalen Smith,2021,
111,Jalen Suggs,2021,
24,James Bouknight,2021,
6,James Ennis III,2021,
159,James Harden,2021,
145,James Johnson,2021,
17,Jamorko Pickett,2021,
30,Jared Butler,2021,
6,Jared Harper,2021,
229,Jaren Jackson Jr.,2021,
155,Jarred Vanderbilt,2021,
150,Jarrett Allen,2021,
35,Jarrett Culver,2021,
0,Jarron Cumberland,2021,
0,Javin DeLaurier,2021,
119,Javonte Green,2021,
21,Javonte Smart,2021,
141,Jaxson Hayes,2021,
2,Jay Huff,2021,
9,Jay Scrubb,2021,
185,Jaylen Brown,2021,
22,Jaylen Hoard,2021,
4,Jaylen Morris,2021,
66,Jaylen Nowell,2021,
0,Jaysean Paige,2021,
197,Jayson Tatum,2021,
11,Jeff Dowtin Jr.,2021,
215,Jeff Green,2021,
0,Jemerrio Jones,2021,
98,Jerami Grant,2021,
125,Jeremiah Robinson-Earl,2021,
75,Jeremy Lamb,2021,
35,Jericho Sims,2021,
75,Jevon Carter,2021,
100,Jimmy Butler,2021,
58,Jock Landale,2021,
31,Joe Harris,2021,
78,Joe Ingles,2021,
1,Joe Johnson,2021,
18,Joe Wieskamp,2021,
2,Joel Ayayi,2021,
132,Joel Embiid,2021,
199,John Collins,2021,
132,John Konchar,2021,
1,Jon Teske,2021,
149,Jonas Valančiūnas,2021,
139,Jonathan Kuminga,2021,
0,Jordan Bell,2021,
196,Jordan Clarkson,2021,
2,Jordan Goodwin,2021,
85,Jordan McLaughlin,2021,
126,Jordan Nwora,2021,
184,Jordan Poole,2021,
2,Jordan Schakel,2021,
78,Jose Alvarado,2021,
76,Josh Christopher,2021,
161,Josh Giddey,2021,
74,Josh Green,2021,
191,Josh Hart,2021,
64,Josh Jackson,2021,
60,Josh Okogie,2021,
96,Josh Richardson,2021,
90,Joshua Primo,2021,
253,Jrue Holiday,2021,
84,Juan Toscano-Anderson,2021,
32,Juancho Hernangomez,2021,
198,Julius Randle,2021,
35,Justin Anderson,2021,
35,Justin Champagnie,2021,
168,Justin Holiday,2021,
2,Justin Jackson,2021,
18,Justin Robinson,2021,
63,Justise Winslow,2021,
80,Jusuf Nurkić,2021,
6,Juwan Morgan,2021,
138,KJ Martin,2021,
19,KZ Okpala,2021,
10,Kai Jones,2021,
186,Karl-Anthony Towns,2021,
33,Keifer Sykes,2021,
102,Keita Bates-Diop,2021,
33,Kelan Martin,2021,
204,Keldon Johnson,2021,
34,Keljin Blevins,2021,
83,Kelly Olynyk,2021,
148,Kelly Oubre Jr.,2021,
102,Kemba Walker,2021,
88,Kenrich Williams,2021,
50,Kent Bazemore,2021,
110,Kentavious Caldwell-Pope,2021,
57,Keon Johnson,2021,
93,Kessler Edwards,2021,
218,Kevin Durant,2021,
187,Kevin Huerter,2021,
25,Kevin Knox II,2021,
178,Kevin Love,2021,
8,Kevin Pangos,2021,
141,Kevin Porter Jr.,2021,
208,Kevon Looney,2021,
94,Khem Birch,2021,
190,Khris Middleton,2021,
151,Killian Hayes,2021,
35,Killian Tillie,2021,
25,Kira Lewis Jr.,2021,
42,Klay Thompson,2021,
27,Kris Dunn,2021,
105,Kristaps Porziņģis,2021,
142,Kyle Anderson,2021,
17,Kyle Guy,2021,
122,Kyle Kuzma,2021,
147,Kyle Lowry,2021,
53,Kyrie Irving,2021,
95,LaMarcus Aldridge,2021,
139,LaMelo Ball,2021,
105,Lamar Stevens,2021,
64,Lance Stephenson,2021,
82,Landry Shamet,2021,
9,Langston Galloway,2021,
72,Larry Nance Jr.,2021,
176,Lauri Markkanen,2021,
113,LeBron James,2021,
14,Leandro Bolmaro,2021,
18,Lindell Wigginton,2021,
61,Lindy Waters III,2021,
121,Lonnie Walker IV,2021,
109,Lonzo Ball,2021,
75,Lou Williams,2021,
11,Louis King,2021,
190,Luguentz Dort,2021,
162,Luka Dončić,2021,
31,Luka Garza,2021,
100,Luke Kennard,2021,
10,Luke Kornet,2021,
0,MJ Walker,2021,
0,Mac McClung,2021,
38,Malachi Flynn,2021,
73,Malcolm Brogdon,2021,
18,Malcolm Hill,2021,
137,Malik Beasley,2021,
10,Malik Fitts,2021,
167,Malik Monk,2021,
0,Malik Newman,2021,
10,Mamadi Diakite,2021,
9,Marcus Garrett,2021,
89,Marcus Morris Sr.,2021,
207,Marcus Smart,2021,
36,Markelle Fultz,2021,
26,Markieff Morris,2021,
5,Marko Simonovic,2021,
18,Markus Howard,2021,
33,Marquese Chriss,2021,
176,Marvin Bagley III,2021,
3,Mason Jones,2021,
147,Mason Plumlee,2021,
115,Matisse Thybulle,2021,
0,Matt Mooney,2021,
0,Matt Ryan,2021,
32,Matt Thomas,2021,
73,Maurice Harkless,2021,
173,Max Strus,2021,
123,Maxi Kleber,2021,
2,McKinley Wright IV,2021,
4,Melvin Frazier Jr.,2021,
6,Micah Potter,2021,
20,Michael Porter Jr.,2021,
230,Mikal Bridges,2021,
139,Mike Conley,2021,
52,Mike Muscala,2021,
308,Miles Bridges,2021,
35,Miles McBride,2021,
146,Mitchell Robinson,2021,
5,Miye Oni,2021,
197,Mo Bamba,2021,
155,Montrezl Harrell,2021,
151,Monté Morris,2021,
98,Moritz Wagner,2021,
33,Moses Brown,2021,
58,Moses Moody,2021,
1,Moses Wright,2021,
24,Mychal Mulder,2021,
3,Myles Powell,2021,
74,Myles Turner,2021,
53,Naji Marshall,2021,
116,Nassir Little,2021,
0,Nate Hinton,2021,
43,Nathan Knight,2021,
134,Naz Reid,2021,
9,Neemias Queta,2021,
153,Nemanja Bjelica,2021,
39,Nerlens Noel,2021,
157,Nic Claxton,2021,
28,Nick Richards,2021,
82,Nickeil Alexander-Walker,2021,
104,Nicolas Batum,2021,
9,Nik Stauskas,2021,
211,Nikola Jokić,2021,
152,Nikola Vučević,2021,
113,Norman Powell,2021,
4,Norvel Pelle,2021,
135,OG Anunoby,2021,
132,Obi Toppin,2021,
41,Olivier Sarr,2021,
69,Omer Yurtseven,2021,
87,Onyeka Okongwu,2021,
118,Oshae Brissett,2021,
82,Otto Porter Jr.,2021,
252,P.J. Tucker,2021,
194,P.J. Washington,2021,
39,PJ Dozier,2021,
0,Paris Bass,2021,
277,Pascal Siakam,2021,
242,Pat Connaughton,2021,
80,Patrick Beverley,2021,
38,Patrick Williams,2021,
127,Patty Mills,2021,
72,Paul George,2021,
37,Paul Millsap,2021,
40,Paul Reed,2021,
17,Paul Watson,2021,
62,Payton Pritchard,2021,
5,Petr Cornelie,2021,
183,Precious Achiuwa,2021,
82,Quentin Grimes,2021,
5,Quinndary Weatherspoon,2021,
132,R.J. Hampton,2021,
240,RJ Barrett,2021,
56,Rajon Rondo,2021,
129,Raul Neto,2021,
8,Rayjon Tucker,2021,
92,Reggie Bullock Jr.,2021,
243,Reggie Jackson,2021,
21,Reggie Perry,2021,
57,Richaun Holmes,2021,
51,Ricky Rubio,2021,
2,Rob Edwards,2021,
197,Robert Covington,2021,
224,Robert Williams III,2021,
3,Robert Woodard II,2021,
54,Robin Lopez,2021,
48,Rodney Hood,2021,
48,Rodney McGruder,2021,
53,Romeo Langford,2021,
159,Royce O'Neale,2021,
3,Ruben Nembhard Jr.,2021,
94,Rudy Gay,2021,
185,Rudy Gobert,2021,
92,Rui Hachimura,2021,
157,Russell Westbrook,2021,
8,Ryan Arcidiacono,2021,
56,Saben Lee,2021,
141,Saddiq Bey,2021,
1,Sam Dekker,2021,
14,Sam Hauser,2021,
4,Sam Merrill,2021,
47,Sandro Mamukelashvili,2021,
48,Santi Aldama,2021,
274,Scottie Barnes,2021,
0,Scottie Lewis,2021,
1,Scotty Hopson,2021,
2,Sekou Doumbouya,2021,
48,Semi Ojeleye,2021,
88,Serge Ibaka,2021,
126,Seth Curry,2021,
230,Shai Gilgeous-Alexander,2021,
71,Shake Milton,2021,
1,Shaq Buchanan,2021,
1,Shaquille Harrison,2021,
4,Sharife Cooper,2021,
18,Skylar Mays,2021,
11,Solomon Hill,2021,
152,Spencer Dinwiddie,2021,
101,Stanley Johnson,2021,
170,Stephen Curry,2021,
47,Sterling Brown,2021,
148,Steven Adams,2021,
57,Svi Mykhailiuk,2021,
39,T.J. McConnell,2021,
4,Tacko Fall,2021,
96,Taj Gibson,2021,
152,Talen Horton-Tucker,2021,
107,Taurean Prince,2021,
113,Terance Mann,2021,
48,Terence Davis,2021,
96,Terrence Ross,2021,
178,Terry Rozier,2021,
60,Terry Taylor,2021,
114,Thaddeus Young,2021,
37,Thanasis Antetokounmpo,2021,
78,Theo Maledon,2021,
11,Theo Pinson,2021,
36,Thomas Bryant,2021,
6,Tim Frazier,2021,
78,Tim Hardaway Jr.,2021,
47,Timothe Luwawu-Cabarrot,2021,
148,Tobias Harris,2021,
77,Tomas Satoransky,2021,
49,Tony Bradley,2021,
115,Tony Snell,2021,
169,Torrey Craig,2021,
100,Trae Young,2021,
0,Trayvon Palmer,2021,
89,Tre Jones,2021,
122,Tre Mann,2021,
2,Tremont Waters,2021,
96,Trendon Watford,2021,
75,Trent Forrest,2021,
8,Trevelin Queen,2021,
1,Trevon Scott,2021,
24,Trevor Ariza,2021,
24,Trey Burke,2021,
140,Trey Lyles,2021,
80,Trey Murphy III,2021,
51,Tristan Thompson,2021,
116,Troy Brown Jr.,2021,
55,Ty Jerome,2021,
13,Tyler Cook,2021,
0,Tyler Hall,2021,
159,Tyler Herro,2021,
6,Tyler Johnson,2021,
0,Tyrell Terry,2021,
194,Tyrese Haliburton,2021,
201,Tyrese Maxey,2021,
4,Tyrone Wallace,2021,
97,Tyus Jones,2021,
19,Udoka Azubuike,2021,
10,Udonis Haslem,2021,
30,Usman Garuba,2021,
6,Vernon Carey Jr.,2021,
13,Victor Oladipo,2021,
18,Vlatko Čančar,2021,
77,Vít Krejčí,2021,
70,Wayne Ellington,2021,
4,Wayne Selden,2021,
163,Wendell Carter Jr.,2021,
58,Wenyen Gabriel,2021,
5,Wes Iwundu,2021,
73,Wesley Matthews,2021,
166,Will Barton,2021,
18,Willie Cauley-Stein,2021,
66,Willy Hernangomez,2021,
5,Xavier Moon,2021,
3,Xavier Sneed,2021,
77,Xavier Tillman,2021,
48,Yuta Watanabe,2021,
7,Yves Pons,2021,
56,Zach Collins,2021,
229,Zach LaVine,2021,
24,Zavier Simpson,2021,
69,Zeke Nnaji,2021,
154,Ziaire Williams,2021,
0,Zylan Cheatham,2021,
1624,,2021,Atlanta Hawks
1767,,2021,Boston Celtics
1670,,2021,Brooklyn Nets
1715,,2021,Charlotte Hornets
1519,,2021,Chicago Bulls
1586,,2021,Cleveland Cavaliers
1459,,2021,Dallas Mavericks
1588,,2021,Denver Nuggets
1616,,2021,Detroit Pistons
1913,,2021,Golden State Warriors
1564,,2021,Houston Rockets
1612,,2021,Indiana Pacers
1508,,2021,LA Clippers
1594,,2021,Los Angeles Lakers
1769,,2021,Memphis Grizzlies
1824,,2021,Miami Heat
2114,,2021,Milwaukee Bucks
1661,,2021,Minnesota Timberwolves
1737,,2021,New Orleans Pelicans
1796,,2021,New York Knicks
2126,,2021,Oklahoma City Thunder
1717,,2021,Orlando Magic
1388,,2021,Philadelphia 76ers
1608,,2021,Phoenix Suns
1773,,2021,Portland Trail Blazers
1721,,2021,Sacramento Kings
1657,,2021,San Antonio Spurs
1791,,2021,Toronto Raptors
1557,,2021,Utah Jazz
1452,,2021,Washington Wizards
7,A.J. Lawson,2022,
25,AJ Green,2022,
105,AJ Griffin,2022,
107,Aaron Gordon,2022,
57,Aaron Holiday,2022,
150,Aaron Nesmith,2022,
130,Aaron Wiggins,2022,
53,Admiral Schofield,2022,
229,Al Horford,2022,
83,Alec Burks,2022,
49,Aleksej Pokusevski,2022,
191,Alex Caruso,2022,
12,Alex Len,2022,
1,Alize Johnson,2022,
0,Alondes Williams,2022,
129,Alperen Sengun,2022,
33,Amir Coffey,2022,
68,Andre Drummond,2022,
11,Andre Iguodala,2022,
113,Andrew Nembhard,2022,
128,Andrew Wiggins,2022,
137,Anfernee Simons,2022,
139,Anthony Davis,2022,
182,Anthony Edwards,2022,
61,Anthony Gill,2022,
112,Anthony Lamb,2022,
156,Austin Reaves,2022,
41,Austin Rivers,2022,
199,Ayo Dosunmu,2022,
170,Bam Adebayo,2022,
54,Ben Simmons,2022,
122,Bennedict Mathurin,2022,
50,Bismack Biyombo,2022,
62,Blake Griffin,2022,
40,Blake Wesley,2022,
8,Boban Marjanović,2022,
162,Bobby Portis,2022,
178,Bogdan Bogdanović,2022,
126,Bojan Bogdanović,2022,
200,Bol Bol,2022,
81,Bones Hyland,2022,
118,Bradley Beal,2022,
20,Brandon Boston,2022,
64,Brandon Clarke,2022,
135,Brandon Ingram,2022,
0,Braxton Key,2022,
135,Brook Lopez,2022,
191,Bruce Brown,2022,
17,Bruno Fernando,2022,
50,Bryce McGowens,2022,
12,Bryn Forbes,2022,
9,Buddy Boeheim,2022,
221,Buddy Hield,2022,
216,CJ McCollum,2022,
40,Cade Cunningham,2022,
56,Caleb Houstan,2022,
179,Caleb Martin,2022,
108,Cam Reddish,2022,
66,Cam Thomas,2022,
94,Cameron Johnson,2022,
59,Cameron Payne,2022,
128,Caris LeVert,2022,
4,Carlik Jones,2022,
82,Cedi Osman,2022,
2,Chance Comanche,2022,
24,Charles Bassey,2022,
2,Chima Moneke,2022,
67,Chimezie Metu,2022,
129,Chris Boucher,2022,
90,Chris Duarte,2022,
97,Chris Paul,2022,
1,Chris Silva,2022,
97,Christian Braun,2022,
62,Christian Koloko,2022,
127,Christian Wood,2022,
50,Chuma Okeke,2022,
105,Clint Capela,2022,
173,Coby White,2022,
13,Cody Martin,2022,
10,Cody Zeller,2022,
107,Cole Anthony,2022,
7,Cole Swider,2022,
56,Collin Sexton,2022,
126,Corey Kispert,2022,
108,Cory Joseph,2022,
158,D'Angelo Russell,2022,
59,Daishen Nix,2022,
28,Dalano Banton,2022,
21,Dalen Terry,2022,
48,Damian Jones,2022,
86,Damian Lillard,2022,
105,Damion Lee,2022,
100,Daniel Gafford,2022,
7,Daniel Theis,2022,
9,Danny Green,2022,
61,Danuel House Jr.,2022,
45,Dario Šarić,2022,
95,Darius Bazley,2022,
2,Darius Days,2022,
130,Darius Garland,2022,
15,David Duke Jr.,2022,
126,David Roddy,2022,
110,Davion Mitchell,2022,
33,Davis Bertans,2022,
35,Davon Reed,2022,
52,Day'Ron Sharpe,2022,
228,De'Aaron Fox,2022,
207,De'Andre Hunter,2022,
155,De'Anthony Melton,2022,
23,DeAndre Jordan,2022,
200,DeMar DeRozan,2022,
54,Dean Wade,2022,
138,Deandre Ayton,2022,
112,Dejounte Murray,2022,
56,Delon Wright,2022,
154,Deni Avdija,2022,
122,Dennis Schröder,2022,
125,Dennis Smith Jr.,2022,
0,Deonte Burton,2022,
1,Dereon Seabron,2022,
89,Derrick Jones Jr.,2022,
24,Derrick Rose,2022,
172,Derrick White,2022,
165,Desmond Bane,2022,
115,Devin Booker,2022,
44,Devin Vassell,2022,
4,Devon Dotson,2022,
73,Devonte' Graham,2022,
29,Dewayne Dedmon,2022,
156,Dillon Brooks,2022,
111,Domantas Sabonis,2022,
38,Dominick Barlow,2022,
142,Donovan Mitchell,2022,
0,Donovan Williams,2022,
148,Donte DiVincenzo,2022,
127,Dorian Finney-Smith,2022,
75,Doug McDermott,2022,
235,Draymond Green,2022,
86,Drew Eubanks,2022,
13,Dru Smith,2022,
24,Duane Washington Jr.,2022,
50,Duncan Robinson,2022,
125,Dwight Powell,2022,
1,Dylan Windler,2022,
112,Dyson Daniels,2022,
37,Edmond Sumner,2022,
77,Eric Gordon,2022,
63,Eugene Omoruyi,2022,
33,Evan Fournier,2022,
281,Evan Mobley,2022,
3,Facundo Campazzo,2022,
0,Frank Jackson,2022,
18,Frank Kaminsky,2022,
46,Frank Ntilikina,2022,
222,Franz Wagner,2022,
177,Fred VanVleet,2022,
20,Furkan Korkmaz,2022,
156,Gabe Vincent,2022,
1,Gabe York,2022,
10,Garrett Temple,2022,
54,Garrison Mathews,2022,
69,Gary Harris,2022,
27,Gary Payton II,2022,
86,Gary Trent Jr.,2022,
49,George Hill,2022,
124,Georges Niang,2022,
141,Giannis Antetokounmpo,2022,
34,Goga Bitadze,2022,
37,Goran Dragic,2022,
100,Gordon Hayward,2022,
23,Gorgui Dieng,2022,
132,Grant Williams,2022,
106,Grayson Allen,2022,
4,Greg Brown III,2022,
66,Hamidou Diallo,2022,
230,Harrison Barnes,2022,
80,Haywood Highsmith,2022,
192,Herbert Jones,2022,
205,Immanuel Quickley,2022,
82,Isaac Okoro,2022,
86,Isaiah Hartenstein,2022,
109,Isaiah Jackson,2022,
103,Isaiah Joe,2022,
108,Isaiah Livers,2022,
10,Isaiah Mobley,2022,
47,Isaiah Roby,2022,
179,Isaiah Stewart,2022,
4,Isaiah Todd,2022,
24,Ish Smith,2022,
68,Ish Wainright,2022,
170,Ivica Zubac,2022,
4,JD Davison,2022,
80,JT Thor,2022,
103,Ja Morant,2022,
71,JaMychal Green,2022,
17,JaVale McGee,2022,
264,Jabari Smith Jr.,2022,
52,Jabari Walker,2022,
8,Jack White,2022,
0,Jacob Gilyard,2022,
57,Jaden Hardy,2022,
156,Jaden Ivey,2022,
226,Jaden McDaniels,2022,
7,Jaden Springer,2022,
23,Jae Crowder,2022,
73,Jae'Sean Tate,2022,
49,Jake LaRavia,2022,
121,Jakob Poeltl,2022,
225,Jalen Brunson,2022,
153,Jalen Duren,2022,
180,Jalen Green,2022,
83,Jalen Johnson,2022,
192,Jalen McDaniels,2022,
133,Jalen Smith,2022,
131,Jalen Suggs,2022,
108,Jalen Williams,2022,
24,Jamal Cain,2022,
174,Jamal Murray,2022,
3,Jamaree Bouyea,2022,
40,James Bouknight,2022,
153,James Harden,2022,
13,James Johnson,2022,
66,James Wiseman,2022,
6,Jared Butler,2022,
12,Jared Rhoden,2022,
148,Jaren Jackson Jr.,2022,
121,Jarred Vanderbilt,2022,
5,Jarrell Brantley,2022,
174,Jarrett Allen,2022,
14,Jarrett Culver,2022,
9,Jason Preston,2022,
41,Javonte Green,2022,
72,Jaxson Hayes,2022,
11,Jay Huff,2022,
2,Jay Scrubb,2022,
144,Jaylen Brown,2022,
57,Jaylen Nowell,2022,
77,Jaylin Williams,2022,
180,Jayson Tatum,2022,
9,Jeff Dowtin Jr.,2022,
102,Jeff Green,2022,
118,Jerami Grant,2022,
67,Jeremiah Robinson-Earl,2022,
143,Jeremy Sochan,2022,
47,Jericho Sims,2022,
91,Jevon Carter,2022,
105,Jimmy Butler,2022,
81,Jock Landale,2022,
112,Joe Harris,2022,
65,Joe Ingles,2022,
6,Joe Wieskamp,2022,
110,Joel Embiid,2022,
22,John Butler Jr.,2022,
254,John Collins,2022,
129,John Konchar,2022,
20,John Wall,2022,
22,Johnny Davis,2022,
10,Johnny Juzang,2022,
87,Jonas Valančiūnas,2022,
6,Jonathan Isaac,2022,
138,Jonathan Kuminga,2022,
117,Jordan Clarkson,2022,
107,Jordan Goodwin,2022,
9,Jordan Hall,2022,
35,Jordan McLaughlin,2022,
95,Jordan Nwora,2022,
186,Jordan Poole,2022,
0,Jordan Schakel,2022,
76,Jose Alvarado,2022,
44,Josh Christopher,2022,
189,Josh Giddey,2022,
71,Josh Green,2022,
168,Josh Hart,2022,
11,Josh Minott,2022,
91,Josh Okogie,2022,
66,Josh Richardson,2022,
4,Joshua Primo,2022,
168,Jrue Holiday,2022,
54,Juan Toscano-Anderson,2022,
41,Juancho Hernangomez,2022,
25,Julian Champagnie,2022,
213,Julius Randle,2022,
1,Justin Champagnie,2022,
56,Justin Holiday,2022,
10,Justin Jackson,2022,
2,Justin Minaya,2022,
42,Justise Winslow,2022,
62,Jusuf Nurkić,2022,
164,KJ Martin,2022,
15,KZ Okpala,2022,
33,Kai Jones,2022,
83,Karl-Anthony Towns,2022,
128,Kawhi Leonard,2022,
170,Keegan Murray,2022,
106,Keita Bates-Diop,2022,
136,Keldon Johnson,2022,
168,Kelly Olynyk,2022,
86,Kelly Oubre Jr.,2022,
9,Kemba Walker,2022,
5,Kendall Brown,2022,
85,Kendrick Nunn,2022,
13,Kennedy Chandler,2022,
12,Kenneth Lofton Jr.,2022,
79,Kenrich Williams,2022,
86,Kentavious Caldwell-Pope,2022,
5,Keon Ellis,2022,
19,Keon Johnson,2022,
39,Kessler Edwards,2022,
140,Kevin Durant,2022,
161,Kevin Huerter,2022,
78,Kevin Knox II,2022,
83,Kevin Love,2022,
186,Kevin Porter Jr.,2022,
31,Kevon Harris,2022,
196,Kevon Looney,2022,
18,Khem Birch,2022,
54,Khris Middleton,2022,
149,Killian Hayes,2022,
20,Kira Lewis Jr.,2022,
